Date,NR,WR,SR,ER,NER,TOTAL
14-Mar-15,31696,36776,33482,17240,1937,121131
15-Mar-15,29045,34154,31797,15766,2050,112812
16-Mar-15,31015,38751,34283,16739,2088,122876
17-Mar-15,30906,39093,34281,17272,2070,123622
18-Mar-15,32712,38534,35455,17089,2076,125866
19-Mar-15,32807,39108,35113,17463,2105,126597
20-Mar-15,32876,38490,34814,17366,1879,125425
21-Mar-15,33779,39334,34327,16858,2098,126396
22-Mar-15,31630,38080,33172,16317,2086,121285
23-Mar-15,33727,41673,34788,17353,2101,129642
24-Mar-15,35265,42280,34863,17623,2044,132075
25-Mar-15,35945,42013,36072,17790,1941,133761
26-Mar-15,35701,41061,36518,17059,2038,132377
27-Mar-15,35074,40620,36098,17180,2093,131065
28-Mar-15,34296,39591,35650,16780,1991,128308
29-Mar-15,29763,36797,33351,16426,1965,118302
30-Mar-15,31781,40281,35178,13467,2101,122808
31-Mar-15,31230,41710,35576,16244,2036,126797
01-Apr-15,32412,41097,35009,16733,1962,127213
02-Apr-15,35166,41293,34712,16622,1963,129755
03-Apr-15,34148,41309,34213,16990,1922,128582
04-Apr-15,33592,41567,35021,15759,1759,127698
05-Apr-15,32272,37906,33182,14937,1438,119735
06-Apr-15,33508,39974,34483,15832,1916,125713
07-Apr-15,33834,41311,34185,14632,1974,125936
08-Apr-15,34401,41787,34562,16291,1851,128893
09-Apr-15,35096,42148,34135,16281,1868,129528
10-Apr-15,36178,41218,33765,17344,2010,130515
11-Apr-15,34051,35949,33088,16261,2000,121349
12-Apr-15,32532,33728,29324,15104,1982,112670
13-Apr-15,34321,37783,30960,16368,2056,121488
14-Apr-15,35067,36305,30912,16898,2083,121265
15-Apr-15,35695,40038,30993,16576,2040,125342
16-Apr-15,35104,40520,31473,17376,1989,126462
17-Apr-15,35862,41560,32253,16760,2057,128492
18-Apr-15,34773,41880,31603,17097,1547,126900
19-Apr-15,34908,37735,30803,16431,1969,121846
20-Apr-15,37791,41627,33278,17086,1942,131724
21-Apr-15,39346,37735,32544,15436,1857,126918
22-Apr-15,38681,40794,33311,15780,1878,130444
23-Apr-15,38975,42976,31097,13105,1903,128056
24-Apr-15,38520,41859,32233,14953,1956,129521
25-Apr-15,37066,40878,30470,14122,1942,124478
26-Apr-15,36151,38110,29211,14462,1969,119903
27-Apr-15,39002,39630,32009,15283,2021,127945
28-Apr-15,39343,39987,31893,10894,2081,124198
29-Apr-15,39357,40961,32096,16035,1886,130335
30-Apr-15,38273,40550,32131,15981,1974,128909
01-May-15,38652,39715,29172,15749,1915,125203
02-May-15,38198,42255,28952,15455,2031,126891
03-May-15,37482,39826,31514,14895,2047,125764
04-May-15,39969,41049,32124,15928,2068,131138
05-May-15,39668,41374,33817,15967,1794,132620
06-May-15,40439,41989,31877,16626,1889,132820
07-May-15,40189,42244,33992,16766,1864,135054
08-May-15,41149,41665,33244,16647,2005,134710
09-May-15,41866,41665,33141,16718,2041,135430
10-May-15,39634,39145,31909,15753,2120,128561
11-May-15,38749,42279,32444,16370,2123,131965
12-May-15,40847,42185,32278,15743,1876,132929
13-May-15,38159,37626,32310,15805,2143,126043
14-May-15,38788,39582,32480,16795,2133,129778
15-May-15,39959,40842,31317,15370,1946,129434
16-May-15,40301,41616,30241,15911,2105,130174
17-May-15,39078,39661,28076,15877,2098,124790
18-May-15,41067,41403,31155,16653,2143,132421
19-May-15,32718,41275,31259,17677,2131,125060
20-May-15,39250,42317,33644,17180,2154,134545
21-May-15,40408,40613,33709,16721,2170,133621
22-May-15,41004,39833,34807,17227,2038,134909
23-May-15,40557,41110,33938,17441,1846,134892
24-May-15,40086,40160,31493,14792,2040,128571
25-May-15,41881,42598,35550,15742,2057,137828
26-May-15,41375,41940,35293,15413,2030,136051
27-May-15,41411,42743,31956,17239,2076,135425
28-May-15,42184,41966,33539,16635,1968,136292
29-May-15,42357,40051,30116,16441,1966,130931
30-May-15,41974,40324,34096,16070,1900,134364
31-May-15,37800,40114,29383,15608,2035,124940
01-Jun-15,36922,41237,32488,16525,2038,129209
02-Jun-15,38026,40128,31081,15820,2033,127088
03-Jun-15,36752,40524,32495,16961,2020,128752
04-Jun-15,39683,41147,32394,17345,2008,132577
05-Jun-15,40858,41127,32904,16446,2047,133382
06-Jun-15,39498,38856,32743,16187,1950,129234
07-Jun-15,40202,34624,31668,16009,1885,124388
08-Jun-15,43153,38619,33430,16358,2028,133588
09-Jun-15,42597,40125,33493,16225,1908,134348
10-Jun-15,41204,40483,33733,16801,1986,134208
11-Jun-15,42736,40128,32589,14841,1891,132185
12-Jun-15,43370,38302,31193,15983,1987,130835
13-Jun-15,37578,37865,32349,15248,1981,125021
14-Jun-15,38632,35106,31048,15478,1921,122185
15-Jun-15,42938,37470,33689,16241,1927,132265
16-Jun-15,43303,37924,33216,16595,1954,132992
17-Jun-15,46152,38040,32505,16547,2054,135298
18-Jun-15,46472,38093,32221,16684,2100,135570
19-Jun-15,48138,36963,31803,16123,2083,135110
20-Jun-15,46625,37798,31879,15738,2082,134122
21-Jun-15,42931,34646,28289,15113,2035,123014
22-Jun-15,45672,36172,32963,15471,2016,132294
23-Jun-15,41168,36504,32133,16478,2093,128376
24-Jun-15,42464,32236,32815,16617,2130,126262
25-Jun-15,40824,35188,34682,17425,2067,130186
26-Jun-15,42351,36324,33720,16455,2088,130939
27-Jun-15,44309,37672,33326,15644,2057,133008
28-Jun-15,43921,36330,30783,15437,2012,128483
29-Jun-15,39108,38163,33911,16181,2175,129538
30-Jun-15,42104,38489,33057,16305,2144,132099
01-Jul-15,42202,38111,34510,17043,2126,133992
02-Jul-15,45611,38972,35261,16193,2156,138193
03-Jul-15,45531,39553,35398,16735,2154,139371
04-Jul-15,48166,39674,35054,17371,2183,142448
05-Jul-15,45658,37737,33230,16819,2152,135596
06-Jul-15,43515,39913,35288,17107,2179,138002
07-Jul-15,43244,40424,34682,17157,2063,137570
08-Jul-15,44432,40666,35769,16553,2099,139519
09-Jul-15,43653,40112,35529,16940,2148,138382
10-Jul-15,37019,39814,35696,16011,2156,130696
11-Jul-15,35840,40342,35336,15979,2150,129647
12-Jul-15,33969,39910,33435,16363,2079,125756
13-Jul-15,38113,42250,35524,17264,2134,135285
14-Jul-15,42183,42710,35467,17375,2084,139819
15-Jul-15,44914,43790,35439,15591,2115,141849
16-Jul-15,43718,43389,35013,16733,2025,140878
17-Jul-15,45141,42299,34704,16234,2109,140486
18-Jul-15,41981,39714,33219,15854,2151,132919
19-Jul-15,41458,38852,30595,15482,2021,128408
20-Jul-15,41851,40180,33583,16906,2132,134652
21-Jul-15,43515,38993,34123,16821,2102,135554
22-Jul-15,44367,38135,33851,16046,2012,134411
23-Jul-15,45333,39015,34300,15988,2120,136756
24-Jul-15,44635,37541,34914,15833,1970,134893
25-Jul-15,44523,35800,33658,15418,2059,131458
26-Jul-15,40933,34307,32323,14597,2031,124191
27-Jul-15,43575,34934,34447,15474,2190,130620
28-Jul-15,43574,36517,34391,16146,2003,132631
29-Jul-15,44249,36517,34074,17186,2177,134203
30-Jul-15,44483,36591,35062,17232,2036,135404
31-Jul-15,43802,36574,33469,16016,2043,131904
01-Aug-15,41634,37301,33410,15298,1998,129641
02-Aug-15,40168,35997,32393,15808,1934,126300
03-Aug-15,43984,36599,33599,16648,2113,132943
04-Aug-15,44000,36517,34819,16815,2108,134259
05-Aug-15,45011,36888,34393,16462,2216,134970
06-Aug-15,45834,37462,35138,17252,2096,137782
07-Aug-15,45341,39378,35296,17268,2160,139443
08-Aug-15,43946,39692,35013,16723,2167,137541
09-Aug-15,41506,38449,32588,16830,2120,131493
10-Aug-15,43872,40501,33686,16914,2107,137080
11-Aug-15,43289,40849,33094,17670,2148,137050
12-Aug-15,43525,40306,32080,17363,2192,135466
13-Aug-15,44607,39315,33092,17718,2128,136860
14-Aug-15,44568,38857,33416,17304,2134,136279
15-Aug-15,39837,36875,32647,16690,2131,128180
16-Aug-15,40508,36875,30914,16487,2138,126922
17-Aug-15,43486,39798,32581,17496,2098,135459
18-Aug-15,42861,40318,31644,17453,2148,134424
19-Aug-15,44018,40517,31644,17975,2071,136225
20-Aug-15,44657,40706,32253,17798,2058,137472
21-Aug-15,43903,41086,32362,17437,2146,136934
22-Aug-15,43851,41427,32565,17370,2208,137422
23-Aug-15,42467,39827,31454,16991,2169,132908
24-Aug-15,44930,42367,33812,17078,2194,140381
25-Aug-15,47176,42856,33277,17724,2200,143233
26-Aug-15,48158,41693,32918,17684,2170,142624
27-Aug-15,48540,43024,33133,17756,2208,144661
28-Aug-15,49303,41827,32243,17668,2227,143268
29-Aug-15,46529,37672,32204,17534,2180,136119
30-Aug-15,47157,40289,31636,17101,2116,138299
31-Aug-15,49009,43166,33937,17392,2120,145624
01-Sep-15,48406,43155,34107,17587,2028,145283
02-Sep-15,48997,43397,33300,16960,2016,144670
03-Sep-15,49002,44076,32614,17193,2014,144899
04-Sep-15,49373,43666,32044,17087,2077,144247
05-Sep-15,48053,42006,31257,17674,2115,141105
06-Sep-15,46741,41576,30201,16240,2082,136840
07-Sep-15,49530,44939,31130,17235,2058,144892
08-Sep-15,49588,45256,31130,17464,2106,145543
09-Sep-15,49216,45182,31923,17826,2128,146275
10-Sep-15,49355,45205,32531,17678,2113,146882
11-Sep-15,50354,45040,32862,17255,2144,147655
12-Sep-15,50166,42039,33235,16962,2113,144515
13-Sep-15,49194,40612,32742,15883,2209,140640
14-Sep-15,49944,43477,34373,17411,2181,147387
15-Sep-15,49440,43037,35175,15758,2216,145626
16-Sep-15,46481,42870,34661,17068,2229,143308
17-Sep-15,47632,39028,32781,16675,2158,138274
18-Sep-15,45970,39099,34425,16316,2243,138053
19-Sep-15,45535,38603,34208,16656,1991,136993
20-Sep-15,40150,37102,32797,15993,2034,128076
21-Sep-15,43338,38428,34293,16574,2127,134760
22-Sep-15,39880,40374,34321,16174,2152,132901
23-Sep-15,40686,41666,32340,16032,2120,132844
24-Sep-15,41294,42022,31904,16882,2142,134244
25-Sep-15,41828,42125,32612,16286,2171,135022
26-Sep-15,42322,42148,33340,16360,2172,136342
27-Sep-15,40957,39695,31090,16875,2225,130842
28-Sep-15,42911,43893,32954,17368,2201,139327
29-Sep-15,44180,45049,33251,17437,2140,142057
30-Sep-15,44650,43579,34240,16926,2233,141628
01-Oct-15,44549,44329,33491,17639,2187,142195
02-Oct-15,42779,43663,32062,17085,2158,137747
03-Oct-15,44448,43736,34115,16997,2233,141529
04-Oct-15,43124,42421,30773,16998,2234,135550
05-Oct-15,45442,44962,32772,17890,2215,143281
06-Oct-15,45535,45340,33899,17468,2222,144464
07-Oct-15,45941,45886,33479,17113,2113,144532
08-Oct-15,45648,46254,33479,16604,2207,144192
09-Oct-15,45566,45924,33829,17826,2077,145222
10-Oct-15,44454,45835,34078,17582,2033,143982
11-Oct-15,42811,43450,32473,17946,2137,138817
12-Oct-15,43927,44408,33414,17737,2194,141680
13-Oct-15,44759,45712,33769,18191,2218,144649
14-Oct-15,42128,46823,33795,17688,2250,142684
15-Oct-15,43010,46622,34487,17652,2228,143999
16-Oct-15,43229,46894,33703,17730,2215,143771
17-Oct-15,43340,46679,34231,18574,2228,145052
18-Oct-15,41020,46083,31976,18148,2196,139423
19-Oct-15,42529,47561,33935,17679,2230,143934
20-Oct-15,42465,47617,34701,17447,2267,144497
21-Oct-15,42553,45957,34007,17168,2187,141873
22-Oct-15,38746,40881,32508,16957,2109,131201
23-Oct-15,40446,45825,32826,15873,2107,137077
24-Oct-15,39091,45665,33723,15735,2112,136326
25-Oct-15,37820,43375,32606,16218,2149,132168
26-Oct-15,38741,46233,33689,17061,2266,137990
27-Oct-15,39385,45523,35004,17403,2282,139597
28-Oct-15,36216,44072,34056,17267,2261,133872
29-Oct-15,37752,43464,34495,16590,2248,134549
30-Oct-15,36955,42895,34491,17219,2281,133841
31-Oct-15,36706,44044,33326,17066,2244,133386
01-Nov-15,37010,41663,31429,16632,2175,128909
02-Nov-15,38041,44573,33198,17194,2284,135290
03-Nov-15,38211,44902,34255,17260,2292,136920
04-Nov-15,38469,45151,34996,16652,2195,137463
05-Nov-15,36575,44959,35540,17068,2239,136381
06-Nov-15,38365,44688,34898,17488,2207,137646
07-Nov-15,37979,44089,34529,16948,2251,135796
08-Nov-15,37438,42815,31438,16576,2262,130529
09-Nov-15,39949,43862,28619,17173,2312,131915
10-Nov-15,40062,41526,27823,16852,2346,128609
11-Nov-15,37771,36301,27823,16383,2252,120530
12-Nov-15,36519,36426,29229,17427,2207,121808
13-Nov-15,38169,37254,30556,16807,2243,125029
14-Nov-15,36863,38773,31217,17143,2347,126343
15-Nov-15,36144,40845,28549,16686,2203,124427
16-Nov-15,36975,41508,29991,16963,2327,127764
17-Nov-15,35848,41996,29867,16500,2247,126458
18-Nov-15,37838,42236,31491,16478,2261,130304
19-Nov-15,37678,42453,31634,16612,2245,130622
20-Nov-15,36760,42345,31506,16293,2257,129161
21-Nov-15,37726,42481,30929,15511,2262,128909
22-Nov-15,35417,40835,28193,15545,2159,122149
23-Nov-15,37812,42959,30942,16042,2242,129997
24-Nov-15,36744,42880,31679,16581,2239,130123
25-Nov-15,36506,43043,31741,16292,2232,129814
26-Nov-15,37020,42725,32024,16584,2288,130640
27-Nov-15,37105,41851,31343,16879,2271,129449
28-Nov-15,36164,40854,28863,17048,2164,125093
29-Nov-15,38340,43036,30872,17536,2191,131976
30-Nov-15,36706,44044,33326,17066,2244,133386
01-Dec-15,36185,42375,29126,17013,2218,126917
02-Dec-15,37499,43056,28313,16707,2216,127791
03-Dec-15,37771,43124,28781,16332,2008,128016
04-Dec-15,38757,42897,28628,16689,2187,129158
05-Dec-15,38426,42716,29241,16991,2220,129593
06-Dec-15,36447,40003,27887,15701,2206,122244
07-Dec-15,38086,42432,30606,16909,2274,130307
08-Dec-15,39184,42837,30606,16585,2197,131409
09-Dec-15,39139,43057,31104,16836,2263,132399
10-Dec-15,39385,43620,31686,16754,2319,133764
11-Dec-15,38729,42635,31631,16164,2238,131397
12-Dec-15,39744,42583,31563,16267,2233,132390
13-Dec-15,37412,40579,29561,16020,2135,125707
14-Dec-15,39204,43792,31996,16441,2219,133652
15-Dec-15,38846,42685,31809,16443,2248,132031
16-Dec-15,39395,43229,31459,16651,2235,132969
17-Dec-15,39829,42920,32665,16298,2238,133950
18-Dec-15,40560,41553,32753,16728,2313,133907
19-Dec-15,39368,43079,32575,16631,2178,133831
20-Dec-15,37523,43079,30388,15943,2214,129147
21-Dec-15,39878,42095,32963,16687,2167,133789
22-Dec-15,40198,42964,33754,16236,2240,135392
23-Dec-15,40993,42308,33908,15675,2271,135155
24-Dec-15,40585,41732,33352,15561,2250,133480
25-Dec-15,41090,40733,32062,16176,2247,132308
26-Dec-15,40651,40946,32354,16052,2286,132289
27-Dec-15,38048,39813,29436,15600,2124,125021
28-Dec-15,39287,41721,32840,16142,2303,132293
29-Dec-15,39415,41832,32307,16560,2278,132392
30-Dec-15,39957,42094,32800,16660,2286,133797
31-Dec-15,39239,41884,32444,16526,2302,132395
