Date,NR,WR,SR,ER,NER,TOTAL
04-Jun-19,1313,1247,971,452,46,4028
05-Jun-19,1382,1243,970,449,50,4093
06-Jun-19,1344,1249,939,437,51,4020
07-Jun-19,1282,1238,955,446,49,3970
08-Jun-19,1341,1218,937,454,50,4000
09-Jun-19,1322,1200,905,467,48,3943
10-Jun-19,1384,1213,935,472,50,4054
11-Jun-19,1415,1225,954,478,52,4124
12-Jun-19,1280,1186,957,465,56,3944
13-Jun-19,1355,1102,958,428,54,3897
14-Jun-19,1445,1135,976,487,51,4093
15-Jun-19,1412,1143,982,468,51,4056
16-Jun-19,1281,1101,965,458,50,3855
17-Jun-19,1282,1125,1009,478,49,3944
18-Jun-19,1176,1126,1025,462,53,3842
19-Jun-19,1253,1114,1033,486,54,3940
20-Jun-19,1258,1147,1014,486,55,3960
21-Jun-19,1334,1160,949,454,53,3950
22-Jun-19,1347,1136,949,414,51,3897
23-Jun-19,1314,1076,879,434,53,3755
24-Jun-19,1318,1096,929,477,54,3874
25-Jun-19,1362,1117,963,496,53,3991
26-Jun-19,1423,1118,952,470,47,4011
27-Jun-19,1439,1115,960,463,50,4027
28-Jun-19,1472,1060,966,462,49,4008
29-Jun-19,1482,1034,949,457,51,3974
30-Jun-19,1447,988,879,444,53,3812
01-Jul-19,1493,1000,919,438,53,3902
02-Jul-19,1461,1000,936,416,52,3864
03-Jul-19,1491,989,940,433,51,3905
04-Jul-19,1439,994,957,454,55,3898
05-Jul-19,1364,989,943,457,54,3807
06-Jul-19,1308,979,932,431,50,3700
07-Jul-19,1284,949,887,397,45,3562
08-Jul-19,1346,1010,942,417,46,3761
09-Jul-19,1258,1035,963,416,48,3721
10-Jul-19,1280,1057,944,424,47,3750
11-Jul-19,1268,1076,943,401,46,3734
12-Jul-19,1294,1099,968,404,45,3810
13-Jul-19,1280,1116,950,423,46,3816
14-Jul-19,1214,1091,891,425,43,3666
15-Jul-19,1180,1144,923,473,42,3763
16-Jul-19,1106,1173,952,473,46,3749
17-Jul-19,1128,1196,972,466,48,3810
18-Jul-19,1180,1203,955,495,51,3884
19-Jul-19,1239,1201,924,486,53,3903
20-Jul-19,1277,1177,878,487,52,3871
21-Jul-19,1262,1107,848,481,51,3749
22-Jul-19,1343,1156,887,492,50,3928
23-Jul-19,1397,1190,891,482,47,4008
24-Jul-19,1394,1170,930,451,49,3993
25-Jul-19,1233,1111,923,439,51,3758
26-Jul-19,1200,1065,882,443,51,3641
27-Jul-19,1135,1027,868,432,49,3511
28-Jul-19,1093,993,827,415,50,3378
29-Jul-19,1217,994,869,412,51,3544
30-Jul-19,1295,961,877,439,51,3623
31-Jul-19,1304,945,929,472,51,3701
01-Aug-19,1304,945,929,472,51,3701
02-Aug-19,1251,958,897,471,53,3629
03-Aug-19,1215,951,869,474,54,3564
04-Aug-19,1227,910,829,468,53,3486
05-Aug-19,1318,968,881,483,55,3705
06-Aug-19,1246,990,851,467,56,3609
07-Aug-19,1219,988,826,410,52,3495
08-Aug-19,1279,965,813,384,55,3495
09-Aug-19,1234,934,832,444,55,3499
10-Aug-19,1272,916,852,479,55,3574
11-Aug-19,1289,925,846,468,57,3585
12-Aug-19,1358,978,907,455,53,3751
13-Aug-19,1303,1004,915,420,51,3693
14-Aug-19,1254,982,920,431,53,3639
15-Aug-19,1142,830,876,425,49,3323
16-Aug-19,1152,911,932,457,51,3502
17-Aug-19,1049,984,894,451,53,3432
18-Aug-19,961,989,851,423,52,3275
19-Aug-19,1083,1032,896,430,53,3494
20-Aug-19,1177,1052,896,462,56,3643
21-Aug-19,1225,1059,905,490,58,3736
22-Aug-19,1238,1056,886,489,58,3726
23-Aug-19,1308,1063,882,463,53,3769
24-Aug-19,1275,1024,893,445,54,3690
25-Aug-19,1194,1001,862,426,54,3537
26-Aug-19,1245,1041,922,444,56,3708
27-Aug-19,1340,1040,966,456,57,3859
28-Aug-19,1384,1053,991,461,53,3942
29-Aug-19,1385,1077,1013,471,57,4004
30-Aug-19,1369,1073,1004,484,57,3986
31-Aug-19,1385,1053,951,482,54,3925
01-Sep-19,1261,996,857,470,53,3637
02-Sep-19,1308,973,840,475,54,3650
03-Sep-19,1357,1008,856,476,55,3751
04-Sep-19,1352,1003,871,466,53,3745
05-Sep-19,1333,1006,894,467,53,3754
06-Sep-19,1340,1015,918,466,55,3793
07-Sep-19,1331,1005,918,461,55,3770
08-Sep-19,1293,954,886,444,52,3629
09-Sep-19,1352,976,963,463,53,3807
10-Sep-19,1407,982,988,463,54,3893
11-Sep-19,1416,986,963,473,54,3892
12-Sep-19,1429,941,935,452,53,3810
13-Sep-19,1378,957,941,450,51,3777
14-Sep-19,1357,974,935,461,51,3778
15-Sep-19,1308,965,882,466,50,3672
16-Sep-19,1341,1022,913,479,51,3806
17-Sep-19,1328,1024,888,459,50,3749
18-Sep-19,1287,1019,856,437,52,3651
19-Sep-19,1245,1017,846,469,56,3633
20-Sep-19,1276,1020,860,485,55,3695
21-Sep-19,1269,1022,867,460,55,3674
22-Sep-19,1125,989,834,434,50,3432
23-Sep-19,1158,1036,874,445,46,3559
24-Sep-19,1177,1029,841,432,42,3521
25-Sep-19,1187,1000,825,401,44,3457
26-Sep-19,1150,984,813,382,47,3377
27-Sep-19,1088,958,834,378,48,3306
28-Sep-19,999,943,848,349,49,3187
29-Sep-19,888,911,829,323,45,2996
30-Sep-19,929,944,860,354,44,3131
01-Oct-19,963,960,886,370,45,3223
02-Oct-19,919,956,836,389,47,3147
03-Oct-19,971,1004,881,405,49,3310
04-Oct-19,963,1009,899,417,49,3337
05-Oct-19,984,1017,881,406,51,3337
06-Oct-19,976,984,834,404,48,3247
07-Oct-19,989,1005,813,382,43,3231
08-Oct-19,931,937,821,356,40,3085
09-Oct-19,1005,1006,864,351,41,3266
10-Oct-19,1030,1055,880,381,44,3391
11-Oct-19,1037,1058,884,410,48,3436
12-Oct-19,1026,1063,874,406,46,3415
13-Oct-19,986,1045,829,403,47,3309
14-Oct-19,1026,1094,879,411,48,3458
15-Oct-19,1040,1111,874,413,48,3486
16-Oct-19,1037,1127,853,405,48,3470
17-Oct-19,1034,1140,828,420,50,3473
18-Oct-19,986,1121,833,430,49,3419
19-Oct-19,974,1065,796,429,48,3312
20-Oct-19,924,997,749,415,48,3134
21-Oct-19,924,996,766,412,45,3143
22-Oct-19,929,1020,770,416,46,3180
23-Oct-19,932,1009,773,396,45,3155
24-Oct-19,939,991,771,349,43,3093
25-Oct-19,950,963,781,330,40,3064
26-Oct-19,900,911,750,345,38,2944
27-Oct-19,820,810,679,352,41,2702
28-Oct-19,770,773,697,356,40,2635
29-Oct-19,821,811,725,357,42,2757
30-Oct-19,867,862,724,362,43,2858
31-Oct-19,887,914,741,371,44,2957
01-Nov-19,899,942,740,378,44,3003
02-Nov-19,884,940,774,373,44,3014
03-Nov-19,836,917,756,364,43,2916
04-Nov-19,882,981,819,369,43,3093
05-Nov-19,886,1001,852,365,44,3147
06-Nov-19,891,1018,881,360,43,3193
07-Nov-19,829,1002,877,350,43,3101
08-Nov-19,838,988,870,345,43,3085
09-Nov-19,853,998,848,323,43,3064
10-Nov-19,820,985,808,326,39,2978
11-Nov-19,851,1035,863,345,42,3135
12-Nov-19,855,1052,895,353,42,3196
13-Nov-19,866,1062,901,343,42,3213
14-Nov-19,859,1056,907,334,42,3198
15-Nov-19,853,1054,900,343,43,3193
16-Nov-19,851,1069,886,338,42,3187
17-Nov-19,815,1047,854,326,40,3082
18-Nov-19,853,1084,909,333,40,3220
19-Nov-19,866,1097,919,341,42,3264
20-Nov-19,874,1104,918,345,41,3282
21-Nov-19,877,1116,910,345,42,3290
22-Nov-19,881,1125,899,346,42,3292
23-Nov-19,867,1123,881,343,41,3255
24-Nov-19,837,1098,834,329,40,3138
25-Nov-19,865,1137,892,333,40,3268
26-Nov-19,861,1150,893,340,40,3284
27-Nov-19,853,1146,888,343,41,3270
28-Nov-19,813,1146,875,344,41,3219
29-Nov-19,836,1147,878,344,41,3246
30-Nov-19,835,1145,857,349,41,3227
01-Dec-19,794,1102,755,336,38,3025
02-Dec-19,830,1131,783,342,40,3127
03-Dec-19,849,1137,792,348,40,3167
04-Dec-19,868,1145,820,339,40,3212
05-Dec-19,883,1157,834,339,39,3252
06-Dec-19,891,1145,850,341,41,3269
07-Dec-19,883,1132,841,340,40,3235
08-Dec-19,846,1102,795,335,39,3118
09-Dec-19,873,1143,858,340,39,3253
10-Dec-19,894,1165,888,350,38,3335
11-Dec-19,898,1166,910,347,40,3360
12-Dec-19,843,1142,921,348,37,3291
13-Dec-19,748,1090,926,332,37,3132
14-Dec-19,830,1100,888,333,38,3189
15-Dec-19,819,1060,826,333,37,3075
16-Dec-19,866,1080,887,329,39,3200
17-Dec-19,892,1099,906,337,39,3273
18-Dec-19,912,1106,916,341,40,3315
19-Dec-19,920,1122,938,337,39,3357
20-Dec-19,945,1133,947,339,41,3404
21-Dec-19,932,1136,932,341,41,3381
22-Dec-19,910,1113,900,334,38,3294
23-Dec-19,949,1145,945,339,41,3420
24-Dec-19,961,1150,965,340,40,3456
25-Dec-19,970,1132,929,344,41,3416
26-Dec-19,993,1115,950,339,41,3439
27-Dec-19,1005,1116,963,343,41,3468
28-Dec-19,997,1111,943,347,41,3439
29-Dec-19,979,1090,893,344,39,3346
30-Dec-19,1012,1124,922,351,40,3449
31-Dec-19,1021,1113,952,352,42,3480
