Date,NR,WR,SR,ER,NER,TOTAL
3-Dec-18,899,1132,896,338,42,3306
4-Dec-18,921,1145,892,340,43,3341
5-Dec-18,933,1149,890,346,38,3357
6-Dec-18,941,1156,902,335,43,3376
7-Dec-18,924,1151,896,343,39,3354
8-Dec-18,931,1149,906,340,43,3368
9-Dec-18,906,1112,861,333,41,3252
10-Dec-18,916,1125,911,343,41,3336
11-Dec-18,926,1121,928,347,43,3365
12-Dec-18,901,1120,932,349,42,3344
13-Dec-18,901,1109,935,351,42,3338
14-Dec-18,918,1098,924,348,42,3330
15-Dec-18,908,1101,908,352,41,3310
16-Dec-18,889,1072,848,341,41,3192
17-Dec-18,924,1079,850,328,40,3221
18-Dec-18,937,1085,873,299,39,3233
19-Dec-18,945,1078,888,340,41,3292
20-Dec-18,949,1103,909,341,42,3344
21-Dec-18,951,1111,929,342,43,3376
22-Dec-18,948,1110,915,343,42,3358
23-Dec-18,918,1080,855,332,40,3225
24-Dec-18,936,1115,900,340,41,3331
25-Dec-18,937,1123,904,339,42,3346
26-Dec-18,970,1113,932,352,42,3409
27-Dec-18,971,1109,952,345,42,3420
28-Dec-18,989,1094,951,346,43,3423
29-Dec-18,972,1082,919,340,42,3356
30-Dec-18,941,1063,862,341,42,3248
31-Dec-18,955,1083,901,351,43,3332
