,Kolkata_h10m_min,Kolkata_h10m_max,Kolkata_h10m_avg,Patna_h10m_min,Patna_h10m_max,Patna_h10m_avg,Ranchi_h10m_min,Ranchi_h10m_max,Ranchi_h10m_avg,Kolkata_h2m_min,Kolkata_h2m_max,Kolkata_h2m_avg,Patna_h2m_min,Patna_h2m_max,Patna_h2m_avg,Ranchi_h2m_min,Ranchi_h2m_max,Ranchi_h2m_avg,Kolkata_t10m_min,Kolkata_t10m_max,Kolkata_t10m_avg,Patna_t10m_min,Patna_t10m_max,Patna_t10m_avg,Ranchi_t10m_min,Ranchi_t10m_max,Ranchi_t10m_avg,Kolkata_t2m_min,Kolkata_t2m_max,Kolkata_t2m_avg,Patna_t2m_min,Patna_t2m_max,Patna_t2m_avg,Ranchi_t2m_min,Ranchi_t2m_max,Ranchi_t2m_avg,Kolkata_tqi_min,Kolkata_tqi_max,Kolkata_tqi_avg,Patna_tqi_min,Patna_tqi_max,Patna_tqi_avg,Ranchi_tqi_min,Ranchi_tqi_max,Ranchi_tqi_avg,Kolkata_tql_min,Kolkata_tql_max,Kolkata_tql_avg,Patna_tql_min,Patna_tql_max,Patna_tql_avg,Ranchi_tql_min,Ranchi_tql_max,Ranchi_tql_avg,Kolkata_tqv_min,Kolkata_tqv_max,Kolkata_tqv_avg,Patna_tqv_min,Patna_tqv_max,Patna_tqv_avg,Ranchi_tqv_min,Ranchi_tqv_max,Ranchi_tqv_avg,Kolkata_ew10m_min,Kolkata_ew10m_max,Kolkata_ew10m_avg,Patna_ew10m_min,Patna_ew10m_max,Patna_ew10m_avg,Ranchi_ew10m_min,Ranchi_ew10m_max,Ranchi_ew10m_avg,Kolkata_ew2m_min,Kolkata_ew2m_max,Kolkata_ew2m_avg,Patna_ew2m_min,Patna_ew2m_max,Patna_ew2m_avg,Ranchi_ew2m_min,Ranchi_ew2m_max,Ranchi_ew2m_avg,Kolkata_nw10m_min,Kolkata_nw10m_max,Kolkata_nw10m_avg,Patna_nw10m_min,Patna_nw10m_max,Patna_nw10m_avg,Ranchi_nw10m_min,Ranchi_nw10m_max,Ranchi_nw10m_avg,Kolkata_nw2m_min,Kolkata_nw2m_max,Kolkata_nw2m_avg,Patna_nw2m_min,Patna_nw2m_max,Patna_nw2m_avg,Ranchi_nw2m_min,Ranchi_nw2m_max,Ranchi_nw2m_avg,gdp
2014-07-01,0.01879054494202137,0.02198129892349243,0.020646347819517057,0.016017094254493713,0.021149892359972,0.01789901080580118,0.01706426963210106,0.019204247742891308,0.018181735494484503,0.01995781622827053,0.02280339226126671,0.02142157289199531,0.016764750704169273,0.021893749013543132,0.018703680563097198,0.018178116530179974,0.020058713853359226,0.01894503963800768,27.045465087890648,33.42165527343752,29.771164194742862,29.040307617187523,35.70961914062502,32.54134648640953,24.411401367187523,31.506494140625023,28.077804819742862,26.864434814453148,33.69613037109377,29.695073699951195,28.531213378906273,36.39534912109377,32.468999481201195,23.890588378906273,31.970910644531273,27.922287241617862,0.01474905014038086,0.0766754150390625,0.043502251307169594,0.0016144514083862305,0.0514068603515625,0.018703917662302654,0.015104293823242188,0.044673919677734375,0.029139359792073567,0.1937713623046875,0.351104736328125,0.26423072814941406,0.03179264068603516,0.2302398681640625,0.11707597970962524,0.06671524047851562,0.404693603515625,0.18663692474365234,67.94718933105469,73.73766326904297,71.58163865407307,55.27897644042969,65.64648532867432,62.174412409464516,52.24907302856445,58.44853591918945,55.67929553985596,-1.5620758533477783,1.2921528816223145,-0.6146604344248772,-2.35959792137146,0.5293620824813843,-1.6809597644023597,-1.1818256378173828,1.5062755346298218,-0.3730874502410491,-1.0470724105834959,0.9876483678817748,-0.39235445608695346,-1.91266131401062,0.2769528329372406,-1.1976767890155315,-0.7853450775146484,0.816015362739563,-0.2695787288248539,0.3743896484375,2.6549196243286133,1.394398611659805,-2.0385091304779053,1.4147055745124817,-0.8537210089464983,-4.3404974937438965,-0.5652092695236206,-2.5275047632555165,0.2998916506767273,1.768490195274353,0.9426864900936683,-1.6600018441677094,1.1016179323196411,-0.6021670394887527,-3.2635173797607417,-0.2750203609466553,-1.7096491493284702,225000000000.0
2014-07-02,0.0200987309217453,0.022280503064394,0.021370626986026764,0.016631271690130234,0.019366052001714703,0.01801750808954239,0.01632225327193737,0.01883402094244957,0.017800229291121166,0.021401314064860344,0.022415922954678532,0.021941022481769323,0.017167167738080025,0.020453233271837238,0.018761154419432085,0.017182426527142525,0.01907053403556347,0.018233216212441523,27.335687255859398,32.77993164062502,29.63082911173505,27.991937255859398,32.55336914062502,30.61715723673505,23.722406005859398,30.230676269531273,26.574839528401714,27.098657226562523,33.10384521484377,29.57269694010419,27.606469726562523,33.03853759765627,30.51947428385419,23.477563476562523,30.705407714843773,26.56830240885419,0.02743816375732422,0.12563323974609375,0.08330706755320232,0.005614519119262695,0.1304168701171875,0.05807509024937948,0.03599357604980469,0.466339111328125,0.11531583468119304,0.084136962890625,0.283294677734375,0.168548583984375,0.040312767028808594,0.1915435791015625,0.11872156461079915,0.030241012573242188,0.1851043701171875,0.10089588165283203,70.29602813720703,75.56137084960938,72.85421911875407,64.8858699798584,70.15559387207031,68.83794299761455,52.84680557250977,63.87196922302246,59.92209001382192,-1.2963490337133408,3.2376122623682018,0.7883987696065257,-0.6921515055000782,2.454176425933838,0.25767618879520643,1.3877684772014618,3.484386444091797,2.451558463896314,-0.8692486584186554,2.45653435587883,0.6132886428774024,-0.5431605577468872,1.5327991247177124,0.13227915631917617,0.9694271385669708,2.4059315323829646,1.7233580648899078,-0.1422947645187378,5.992505073547362,2.8573572219659886,-4.51790052652359,0.3882822841405869,-2.013231973784665,-7.800230979919434,-1.6831208169460297,-4.815203628192346,-0.08751118183135986,4.198584198951721,1.9850665808965762,-3.4853857159614563,0.2515227720141411,-1.4803109825588763,-5.675886631011963,-1.0087552070617676,-3.4182303535441556,225000000000.0
2014-07-03,0.020945394411683086,0.022732535377144814,0.021763658383861184,0.016571827232837674,0.020712800323963162,0.018760617434357602,0.01793370209634304,0.019942097365856167,0.018487469215566914,0.021548056975007057,0.02301289699971676,0.022105059508855145,0.017491156235337257,0.020880632102489468,0.01927248784340918,0.018164420500397682,0.020468506962060932,0.0191380992376556,26.970605468750023,30.071862792968773,28.370730336507183,27.482324218750023,35.45101318359377,30.82759882609052,23.819116210937523,28.750054931640648,26.34403762817385,26.781701660156273,30.151513671875023,28.277438100179058,27.375451660156273,36.19182739257815,30.958753204345726,23.556085205078148,28.774804687500023,26.074313100179058,0.13564300537109375,0.2245025634765625,0.16814740498860678,0.018661022186279297,0.21169281005859372,0.11824862162272136,0.008258342742919922,0.21954345703125,0.09123164415359497,0.06513595581054688,0.255462646484375,0.1634047826131185,0.053287506103515625,0.28582763671875,0.17073988914489746,0.041866302490234375,0.18438720703125,0.09266773859659831,71.65283966064453,79.91683197021484,76.22414843241374,66.71627807617189,72.49996185302734,70.26711718241374,58.48989868164063,60.6177864074707,59.60614665349325,-2.2061879634857178,3.8523335456848153,0.6858398237576088,-1.303306333720684,4.356429576873778,1.0545131390293438,1.417559027671814,4.218888282775879,2.5188915015508733,-1.5951948165893557,2.640492677688598,0.43197266943752766,-0.9309825822710992,3.4259166717529297,0.8441797532141209,0.7953336238861084,3.0640125274658203,1.6796282089004915,-2.5504302978515625,3.9140841364860535,0.3751987311989069,-3.390955746173858,0.6910821348428726,-0.9882271511790653,-4.157433986663818,-0.8993829488754272,-2.413994174450636,-1.774379476904869,2.7309892177581787,0.28438152000308037,-2.664950132369995,0.5191097557544708,-0.7532615961196522,-2.999345302581787,-0.4955467581748962,-1.6326580351839464,225000000000.0
2014-07-04,0.02031427435576916,0.021796248853206638,0.02124510076828301,0.01844888739287853,0.02074679918587208,0.01945187516200046,0.01791650801897049,0.020386626943945885,0.01891837385483086,0.021059591323137283,0.022127948701381683,0.021615064159656566,0.01920221745967865,0.0213382039219141,0.020111676072701812,0.0184276644140482,0.02083280310034752,0.019426778967802722,26.825677490234398,30.569787597656273,28.450891113281273,26.700677490234398,31.322015380859398,29.27380777994794,24.243646240234398,29.120568847656273,26.47839762369794,26.637109375000023,30.696588134765648,28.391397094726585,26.543359375000023,31.359948730468773,29.145628865559917,23.922265625000023,29.380181884765648,26.359496053059917,0.04527854919433594,0.151702880859375,0.10176340738932292,0.034862518310546875,0.11695098876953125,0.0753631591796875,0.0045015811920166016,0.1672821044921875,0.05780838926633199,0.0864410400390625,0.294891357421875,0.18881924947102866,0.05913543701171875,0.2512054443359375,0.14560349782307944,0.12499237060546875,0.2841796875,0.21962801615397134,71.52000427246094,79.69927215576172,75.51354153951009,68.57447814941406,71.4592056274414,69.94615872701009,59.42214584350586,62.00268268585205,60.96552658081055,0.840430349111557,4.736464500427246,3.1720700475076833,-0.8885947465896606,2.629158735275269,0.9596533787747225,0.5880049467086792,3.4121501445770264,2.2119752522557974,0.5983241051435471,3.349879026412964,2.2833399002750716,-0.7106198072433472,1.7247053384780884,0.6185964780549208,0.35412752628326416,2.54407262802124,1.488123670220375,2.3497324287891392,6.158632755279541,4.219986928006013,-2.6923184394836426,1.8194701671600344,-0.4308042364815871,-5.4821133613586435,0.08133292198181152,-2.3218704598645368,1.6223715543746948,4.357680320739746,3.008303332452973,-2.1133921146392822,1.255955457687378,-0.37530286113421124,-4.0172006487846375,0.047148466110229485,-1.633279128621022,225000000000.0
2014-07-05,0.02057315967977047,0.02205328457057476,0.0214628748750935,0.020002886652946472,0.023205343633890152,0.02166751748882234,0.017410790547728542,0.01996857114136219,0.018860774502779048,0.0211301613599062,0.022331729531288147,0.021943756922458608,0.02081349678337574,0.02360966987907886,0.022167473022515576,0.018639164045453068,0.02038625068962574,0.019429871424411733,26.825677490234398,32.7069030761719,29.33583221435549,26.794427490234398,31.353021240234398,29.24370981852216,24.106927490234398,30.742059326171898,27.028540547688824,26.674584960937523,32.89998779296877,29.277808125813824,26.698022460937523,31.549432373046898,29.195288594563824,23.826928710937523,31.267175292968773,27.048804219563824,0.038105010986328125,0.14504241943359375,0.07366259892781575,0.070770263671875,0.345184326171875,0.19451038042704263,0.009063720703125,0.10069656372070312,0.039952258268992104,0.06856536865234375,0.14850997924804688,0.0957032044728597,0.0755462646484375,0.28277587890625,0.1440099080403646,0.08062362670898438,0.324676513671875,0.2130554517110189,67.70942687988281,72.93287658691406,69.21294053395589,70.26881408691406,78.64641571044922,75.95740667978923,59.6711540222168,67.48812103271484,64.28309043248494,-1.8096208572387693,4.040541648864746,0.395406619956096,-3.157992124557495,1.1904438734054563,-1.6452555482586224,0.037119805812835686,2.9780550003051762,1.1084196244676907,-1.223984733223915,2.838996410369873,0.323610773930947,-2.2131726741790767,0.7985910177230835,-1.159263336410125,0.02052205801010132,2.251376152038574,0.7904085361709198,2.968925505876541,5.802487373352051,4.360802718748649,-1.6811580657958984,1.3553040027618408,-0.2220589630305767,-1.028523325920105,4.315518856048584,1.3642368968576193,2.077561318874359,4.229390621185304,3.1011313845713935,-1.3568832874298096,0.9479479789733888,-0.20423060655593872,-0.8338801860809326,2.9802379608154297,0.8929999886701504,225000000000.0
2014-07-06,0.020559936761856083,0.022619735449552536,0.02168872960222264,0.020546551793813702,0.022533910349011418,0.021534790672982734,0.01856294088065624,0.02024512551724911,0.019253601708138984,0.021484920755028725,0.02302028425037861,0.02215116253743569,0.02136286161839962,0.0230183769017458,0.021969169688721497,0.018755309283733368,0.02066664956510067,0.0196808281665047,27.260827636718773,32.84096679687502,29.61439412434898,27.069421386718773,32.18715820312502,29.459934488932316,23.850671386718773,30.366845703125023,26.906711832682316,27.048760986328148,33.08107910156252,29.567322031656925,26.935479736328148,32.55172119140627,29.411560312906925,23.654229736328148,30.762658691406273,26.82285588582359,0.016923904418945312,0.1573486328125,0.06870142618815105,0.05807685852050781,0.2272796630859375,0.12950587272644043,0.014850616455078125,0.12941360473632812,0.06357256571451823,0.02149009704589844,0.1636962890625,0.06039746602376302,0.03571319580078125,0.2481689453125,0.10388803482055664,0.009817123413085938,0.216705322265625,0.09253629048665364,60.86492919921875,67.73194885253906,64.58969791730244,71.87239074707031,78.676025390625,74.4189624786377,54.89227294921875,64.59120178222656,60.035173217455544,-1.1135833263397217,2.38269567489624,1.071465825041135,-4.544251441955566,0.09979724884033203,-2.078443870258828,1.2619839906692505,4.83704137802124,2.6706448160111904,-0.7565962076187134,1.769279956817627,0.7761279198651513,-3.4682493209838867,0.028326034545898438,-1.5218182457610965,0.7933645248413086,3.5409059524536133,1.8581544005622466,3.550742626190185,5.9628543853759775,4.79397227615118,1.5656046867370603,3.1690785884857178,2.2608945767084756,2.1040906906127934,5.140270233154297,3.282161326458057,2.428460121154785,4.396300792694092,3.4074654976526895,1.0108736753463743,2.4005134105682373,1.5942463278770447,1.311675190925598,3.717462360858917,2.269583135843277,225000000000.0
2014-07-07,0.019975883886218068,0.021944375708699226,0.021149743425970275,0.018877251073718068,0.021625848487019542,0.019922285107895732,0.017595550045371056,0.019964458420872692,0.018418658602361877,0.02099059149622917,0.02221140079200268,0.021618314165001113,0.02000449225306511,0.022732021287083626,0.02104841428808868,0.01835283450782299,0.021160364151000977,0.019065884329999488,27.318170166015648,32.45827636718752,29.351997629801456,27.156945800781273,33.6511169433594,30.98301976521812,23.867883300781273,31.040307617187523,27.53819554646812,27.107202148437523,32.82967529296877,29.332078552246116,27.066400146484398,34.20821533203127,30.779506937662784,23.726556396484398,31.575402832031273,27.431199645996116,0.02373504638671875,0.09728240966796876,0.05282684167226156,0.003481864929199219,0.07544708251953125,0.027182628711064655,0.006431102752685547,0.044089317321777344,0.01861649751663208,0.023450851440429688,0.14959716796875,0.06856624285380046,0.005390405654907226,0.15727996826171875,0.06261023879051208,0.0013305842876434324,0.144775390625,0.04235262982547283,60.197265625,69.70731353759766,66.38953351974487,64.94168853759766,72.130859375,68.48360951741536,53.14258575439453,59.25713348388672,56.25183836619059,0.6850385665893555,4.233457088470459,2.461671257391572,-0.6811181306838989,2.6898345947265625,1.5986036236087482,1.7137571573257446,5.242532730102539,3.193279335896174,0.4754036068916321,3.1217498779296875,1.7813422853748004,-0.4665124863386154,2.1918556690216064,1.1063824637482564,0.8606670498847961,3.9087865352630615,2.207616899162531,3.878471374511719,5.385526180267334,4.6520566667119665,0.3883681297302246,2.4726109504699707,1.3652289174497128,0.8335855081677437,3.549588680267334,2.143760437145829,2.7488667964935303,3.7672228813171382,3.3133229737480483,0.1912599802017212,1.9132771492004397,0.9652145951986313,0.4538470730185509,2.601814746856689,1.4587853932753205,225000000000.0
2014-07-08,0.02140090987086296,0.02327592670917511,0.022265526310851175,0.019411638379096985,0.020689507946372032,0.02007517482464512,0.01777130551636219,0.019590947777032845,0.01840266849224766,0.02166592143476009,0.0235639289021492,0.022579586288581293,0.020464487373828888,0.022778140380978584,0.021278853993862867,0.018371930345892903,0.021780576556921002,0.019404883962124586,27.393640136718773,31.463281250000023,29.081194814046246,27.831140136718773,34.42293701171877,31.88913752237958,24.135827636718773,32.35262451171877,28.445127105712913,27.235986328125023,31.598870849609398,28.993498738606792,27.626611328125023,34.95180664062502,31.619312540690128,23.876611328125023,32.6066833496094,28.048023478190128,0.10045623779296876,0.2570037841796875,0.13909022013346353,0.005280733108520508,0.1350860595703125,0.049922436475753784,0.010798454284667969,0.1511383056640625,0.0676041841506958,0.04051971435546875,0.14324951171875,0.09094587961832683,0.007870674133300781,0.172943115234375,0.06935779253641765,0.002388551831245423,0.08198928833007812,0.03204756850997607,68.30340576171875,72.69187927246094,70.56294059753418,54.50653076171875,65.67625427246094,61.65815563996633,44.75262451171875,55.30516052246094,49.878045082092285,-0.1411670446395874,3.369957685470581,1.566814290980498,0.1490802764892578,3.256920576095581,1.4742889325134456,1.3621898889541626,4.641270637512207,2.865300344924132,-0.09871423244476317,2.441924810409546,1.1212903400883079,0.06763312220573425,2.592315435409546,1.0937012595434983,0.6760205030441284,3.4837183952331543,1.8962435492624838,3.0891191959381104,5.9843482971191415,4.427685315410296,-0.16299033164978027,1.9071049690246584,0.8152712906400362,0.30813002586364746,3.1380121707916264,1.2857385283956926,2.0616860389709477,4.335787296295166,3.1214155356089273,-0.13481342792510986,1.4180705547332764,0.48567220320304233,0.1761002540588379,2.3124260902404785,0.8605446498841047,225000000000.0
2014-07-09,0.020693160593509674,0.02339604683220386,0.022254476323723793,0.017038675025105476,0.020346077159047127,0.018854945277174313,0.01654847525060177,0.019379058852791783,0.01791772184272607,0.022037835791707042,0.024053968489170074,0.022891284665092826,0.0184234082698822,0.02291911095380783,0.020288548509900767,0.018123943358659744,0.02187768369913101,0.01935625239275396,27.751763916015648,33.96791992187502,30.496266937255882,28.950982666015648,36.24892578125002,32.86182683308922,24.790826416015648,33.04970703125002,29.41537501017255,27.576470947265648,34.29827270507815,30.419933573404972,28.381158447265648,36.85686645507815,32.55518747965497,24.154595947265648,33.41546020507815,28.939302062988304,0.087646484375,0.2437896728515625,0.14105923970540366,0.004543304443359375,0.03298759460449219,0.014888763427734375,0.006394386291503906,0.0836639404296875,0.020389835039774578,0.044452667236328125,0.195068359375,0.10900735855102539,0.0013536512851715088,0.10132598876953124,0.027395154039065044,0.004563570022583008,0.09915924072265624,0.04373961687088013,67.57787322998047,69.76526641845703,68.71570523579915,54.06601333618164,59.2340202331543,57.10942363739014,44.30443572998047,53.28455352783203,49.8747231165568,-0.5047348141670227,2.700015068054199,0.846993054728955,-1.8866927623748782,0.5578910112380981,-0.5842878005156914,-1.1015422344207764,3.00250244140625,0.5259531792253256,-0.346349835395813,2.0725705027580257,0.6458259722955214,-0.924686312675476,0.4646070599555969,-0.2943644259745876,-0.5074639394879341,2.296130895614624,0.4544541935125987,1.94431734085083,3.8234012722969055,2.981936477124691,-2.0711378753185268,1.3318018913269043,-0.5241995876034101,-2.834945678710937,0.5915675163269043,-1.5758296474814415,0.9732488393783568,2.742426872253418,2.0813836827874184,-1.5396891832351685,1.0761185884475708,-0.41129719217618305,-2.229050397872925,0.34167468547821045,-1.0059436485171318,225000000000.0
2014-07-10,0.02073693461716175,0.023209108039736748,0.02188654150813818,0.017075099050998688,0.021900417283177376,0.019843055866658688,0.017124693840742108,0.01970890164375305,0.018390053572754066,0.020710229873657227,0.023523809388279915,0.02230876948063572,0.018339648842811584,0.02349880151450634,0.021076145426680643,0.018370166420936584,0.021845147013664246,0.019569896316776674,26.400109863281273,31.977685546875023,29.115375773112003,28.673547363281273,35.18532714843752,32.059223429362,26.146203613281273,31.505029296875023,28.765766398112003,25.841760253906273,32.22249755859377,28.991640981038433,28.322229003906273,35.59749755859377,31.79958368937177,25.583947753906273,31.929528808593773,28.457461293538433,0.004752159118652344,0.226409912109375,0.10000322262446086,0.03693389892578125,0.2058258056640625,0.08163102467854817,0.03645133972167969,0.0850677490234375,0.057107766469319664,0.009674549102783205,0.2410430908203125,0.10364009936650594,0.005468368530273438,0.08449554443359375,0.04730194807052612,0.008631229400634766,0.1724395751953125,0.08539382616678874,60.17782211303711,72.513427734375,66.98475118478139,59.12300109863281,68.94121551513672,64.3664247194926,48.66596984863281,58.61032104492188,55.13839737574259,-1.7598890364170074,0.12162207812070848,-0.6450441282552978,-1.734184980392456,-0.17076373100280762,-0.9848546491314968,-1.1899398565292358,0.17362501472234726,-0.42245305826266605,-1.3216552734375,0.08731040358543396,-0.4331480952290197,-0.8803504705429077,-0.14691656827926636,-0.5764783034101129,-0.5364706516265869,0.09748154878616333,-0.26128294598311186,1.4111113548278809,4.619360446929932,3.159111525863409,-1.012090086936951,1.1437773704528809,-0.020730755912760895,-2.4716625213623047,0.2151416502892971,-1.0337529914686456,0.7284821867942809,3.439486265182495,2.1936318104465804,-0.863240197300911,0.8051527738571167,-0.07104526087641716,-1.9382495880126955,0.07731208205223082,-0.7471161081921309,225000000000.0
2014-07-11,0.019338890910148617,0.022127456963062286,0.02108312933705747,0.01976616494357586,0.02207602746784687,0.021139793486023944,0.017895009368658066,0.020563453435897827,0.019180469602967303,0.020485205575823784,0.022962892428040504,0.021653661349167425,0.020778948441147804,0.02345306426286697,0.021978149035324652,0.01893641985952854,0.021169984713196758,0.019862263618657987,26.798791503906273,31.807550048828148,29.312511698404972,27.791528320312523,33.36794433593752,30.729666646321636,24.716821289062523,31.625146484375023,27.920096333821636,26.580163574218773,32.16005859375002,29.153408304850284,27.562036132812523,33.70198974609377,30.530198669433616,24.424462890625023,32.14901123046877,27.879482523600284,0.03587532043457031,0.14200592041015625,0.0875696341196696,0.010920047760009766,0.220428466796875,0.10923705498377483,0.010776042938232422,0.06280899047851562,0.036481122175852455,0.01989459991455078,0.17002105712890625,0.06785043080647786,0.05689239501953125,0.1525726318359375,0.09402934710184734,0.00506138801574707,0.1708984375,0.06247672438621521,61.90983963012695,75.27452087402344,70.54778174559276,69.26140594482422,73.49694061279297,72.1254186630249,57.406333923339844,61.16773223876953,59.09172662099203,-3.110279321670532,-0.21850264072418213,-1.6578350365161896,-2.3629393577575684,-0.7338965348899364,-1.515921625463913,-3.4161415100097656,0.18788308650255206,-1.300848355400376,-2.395845383405685,-0.1090412139892578,-1.1578861773014069,-1.8455266952514648,-0.43325068801641453,-1.0135447091112535,-2.5255048274993896,0.14063751883804798,-0.9194207085141292,-1.292917013168335,1.9979679584503172,0.6658186623826623,-0.15054183080792427,1.7326403558254242,0.8180534080990279,-0.2215058729052544,2.0457627773284908,0.8581750512433549,-0.9543390274047852,1.2883883714675903,0.38693520861367386,-0.12456443905830385,1.263952374458313,0.5340290560852736,-0.18007756024599075,1.2627224922180176,0.5325777271452049,225000000000.0
2014-07-12,0.021831974387168884,0.02347405254840851,0.02253852761350572,0.01962893083691597,0.022726485505700108,0.021076385940735538,0.018992155790328983,0.0218089260160923,0.020430430537089705,0.022215394303202633,0.02393944002687931,0.022998745475585263,0.020754259079694748,0.023687658831477162,0.021890814338500302,0.019705323502421383,0.022430721670389172,0.02096908811169366,27.387597656250023,32.99129638671877,29.790718332926456,27.821191406250023,34.65651855468752,31.398628489176456,24.875878906250023,30.267205810546898,27.91604385375979,27.217614746093773,33.2728210449219,29.737097676595074,27.678552246093773,35.05336914062502,31.29780731201174,24.561364746093773,30.801934814453148,27.839148457845074,0.0644378662109375,0.1939239501953125,0.11605246861775716,0.006970882415771484,0.1964111328125,0.06672905882199605,0.02069664001464844,0.2191925048828125,0.12066356341044109,0.03661537170410156,0.17803955078125,0.09195431073506673,0.02067279815673828,0.13177871704101562,0.07429305712381999,0.008470535278320312,0.1472015380859375,0.09439108769098918,68.102783203125,74.51595306396484,71.91806125640869,66.60041809082031,72.493408203125,69.42945448557536,58.82889938354492,66.48154354095459,62.2836221853892,-4.957090854644775,-1.5079944133758545,-3.101158544421196,-2.938564777374268,-1.3700778484344482,-2.4022449627518654,-4.502501010894775,-0.22322726249694824,-2.505923335750898,-3.663939952850342,-0.9168480634689332,-2.1846677164236703,-2.3328301906585693,-0.7875443696975708,-1.665929922213157,-3.322277069091797,-0.1214379072189331,-1.7071795115868251,-0.10578203201293944,2.679621696472168,1.1750778385127585,0.0771787166595459,2.454073667526245,1.0361707601696253,-1.2127183601260183,0.6375177055597305,-0.202050292554001,-0.07588344812393187,1.8808912336826324,0.8034819237266978,0.04009294509887695,1.8951703906059263,0.7575943485523263,-0.9347924068570136,0.3835457414388657,-0.18584169882039228,225000000000.0
2014-07-13,0.021915910765528682,0.02270553633570671,0.02230947433660428,0.01982367411255836,0.023355947807431218,0.02180474220464627,0.019707201048731804,0.02188178151845932,0.020803304699560005,0.022358611226081848,0.023043321445584297,0.022686395871763427,0.021042458713054657,0.023676374927163124,0.022385670570656657,0.020401470363140103,0.022194573655724525,0.02120017392250399,27.776666259765648,31.775109863281273,29.467520650227886,27.989099121093773,35.61409912109377,31.377676900227886,25.328942871093773,31.028283691406273,27.712149556477886,27.600854492187523,32.0004821777344,29.416577911376976,27.843041992187523,36.32357177734377,31.436434682210308,25.155541992187523,31.483483886718773,27.748446400960308,0.037933349609375,0.1947174072265625,0.09925436973571777,0.03903770446777344,0.1837310791015625,0.09236335754394531,0.0304107666015625,0.127655029296875,0.07461460431416829,0.029275894165039062,0.16384124755859375,0.08841490745544434,0.026958465576171875,0.12549591064453125,0.06978766123453777,0.025712013244628903,0.179901123046875,0.1053319772084554,68.12741851806639,78.66497039794922,72.38280288378398,66.27048492431639,72.25897216796875,68.70262718200684,58.72747802734375,64.93944358825685,62.16421580314636,-6.496992588043213,-2.397586315870285,-4.499297562986612,-5.490107536315918,-2.2851791381835938,-3.9844812924663224,-6.801142692565918,-2.1494369506835938,-4.167012008527915,-4.780019283294678,-1.625995635986328,-3.201105105380217,-4.241464018821716,-1.5275425910949707,-2.90115163102746,-5.021249294281006,-1.3778843879699707,-2.942749639352163,0.4402790665626526,2.989832639694214,1.9188387145598729,-0.43182605504989613,2.13695764541626,1.0762750832363963,-1.1260743141174316,1.4958224445581436,0.40817294068013626,0.2934238910675049,2.0501146316528316,1.3535751284410555,-0.30268634110689163,1.6222336292266846,0.793901211116463,-0.7533168718218803,1.0109405517578125,0.28520430422698456,225000000000.0
2014-07-14,0.021585764363408092,0.023422542959451675,0.022573080146685243,0.019464831799268726,0.0234625693410635,0.02200055766540269,0.019550632685422897,0.021784143522381786,0.020536190752560895,0.021648697555065155,0.023809723556041718,0.022921322922532756,0.02057299949228764,0.023561745882034302,0.022458155096198123,0.0196726843714714,0.02252799831330776,0.021007775406663615,27.297143554687523,32.0821472167969,29.33477427164716,28.037957763671898,34.9493347167969,31.12465057373049,24.461206054687523,30.250085449218773,27.39043833414716,27.005151367187523,32.3662048339844,29.247120157877628,27.933496093750023,35.8076110839844,31.247120157877628,24.329370117187523,30.555383300781273,27.37537536621096,0.0412139892578125,0.1797332763671875,0.1064318021138509,0.02100658416748047,0.32733154296875,0.13160487016042074,0.032306671142578125,0.165191650390625,0.11278621355692546,0.095245361328125,0.2068634033203125,0.15873336791992188,0.03654670715332031,0.1856689453125,0.12020425001780193,0.0820770263671875,0.211517333984375,0.1483776569366455,66.94425964355469,78.84563446044922,73.18795013427734,67.02569580078125,79.8537826538086,74.70831076304118,59.43478393554688,67.79150390625,64.26281936963399,-4.7540130615234375,-0.8287104368209839,-2.27297068759799,-7.785305976867676,-3.5762758255004883,-5.22849889844656,-3.998642086982727,-0.6146135181188583,-2.02442152503257,-3.442368507385254,-0.5507115721702576,-1.6126654266069333,-5.821724891662598,-2.4342684745788574,-3.8208436171213784,-2.947739601135254,-0.3909811414778233,-1.443734739208594,2.5766446590423584,6.278276443481445,4.266009358068307,-0.9622015953063964,1.4375405311584473,0.49605436242806417,-2.5657784938812256,3.1499667167663574,0.4354124249269565,1.665743112564087,4.5508151054382315,3.003810454159975,-0.7363702952861786,1.0803200900554657,0.34964847355149686,-1.9409213066101076,2.125204563140869,0.20284068832794824,225000000000.0
