,Delhi,Haryana,Himachal Pradesh,Jammu & Kashmir,Punjab,Rajasthan,Uttar Pradesh,Uttarakhand,Chhattisgarh,Gujarat,Madhya Pradesh,Maharashtra,Goa,Andhra Pradesh,Telangana,Karnataka,Kerala,Tamil Nadu,Bihar,Jharkhand,Odisha,West Bengal,Sikkim,Arunachal Pradesh,Assam,Manipur,Meghalaya,Mizoram,Nagaland,Tripura
0,5007.721552842837,4161.158731179483,761.8953698445054,1015.8671556945529,2294.656031212281,4102.878617319329,4770.651073756934,472.2107186389979,1077.038237408762,5211.100837493528,3920.462905778912,10297.329496977753,0.0,1929.9618722212776,2696.213190478267,4242.059944974397,5962.458920093518,10426.429350412636,749.5728820434002,1625.3893447600892,863.3424966111317,3563.9044298489534,0.0,0.0,1507.6693134102707,0.0,139.05331513082092,0.0,132.80461672593833,75.98152443820958
1,3576.9439663163116,1600.4456658382626,507.93024656300366,253.96678892363823,1019.8471249832357,1697.742876132135,2595.7954371912706,236.10535931949894,461.58781603232677,3291.2215815748577,1960.2314528894565,6027.705071401609,0.0,1039.2102388883804,1887.3492333347863,1527.1415801907829,5603.077834498838,5647.649231473513,483.59540776993595,812.6946723800445,431.6712483055657,1843.3988430253212,0.0,0.0,861.5253219487262,0.0,139.05331513082092,0.0,66.40230836296917,75.98152443820958
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4737.29612829348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3610.146359837446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2376.815816092075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404.8533345973767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808.6074425880256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.7361245013499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.05209337601246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.38759726667973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.0846517360202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1061.8077528933668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404.8533345973767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1519.2018618320478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1886.750699372059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2146.166379789787,640.178266335305,0.0,507.93357784727647,1274.8089062290449,1273.3071570991017,3016.7352378168816,472.2107186389979,615.4504213764358,2468.416186181144,2548.3008887562937,5274.241937476409,185.42027760615136,890.7516333328977,1887.3492333347863,1187.776784592831,2148.118761622733,3041.0418938703533,411.0560966044455,696.5954334686096,690.6739972889052,1843.3988430253212,0.0,0.0,1184.5973176794985,80.62269541015063,0.0,0.0,0.0,75.98152443820958
16,5007.721552842836,2880.8021985088726,253.96512328150183,1777.7675224654668,3569.4649374413266,3536.9643252752835,8138.169478761826,1180.526796597495,1538.6260534410892,8228.053953937148,7448.879520979935,14818.108300528953,556.2608328184542,2672.2548999986934,5392.426380956534,3902.6951493764454,1968.428218825395,10426.42935041264,1136.4492082593492,1741.4885836715243,1899.3534925444903,5775.983041479339,0.0,77.27686161211476,2692.2666310897694,161.24539082030125,139.05331513082092,0.0,0.0,151.96304887641915
17,7153.887932632622,5441.515263850093,761.8953698445054,3047.601467083658,5354.1974061619885,5942.100066462476,12137.09758470514,1888.842874555992,2769.52689619396,13713.423256561908,12545.481298492528,22603.894017756033,741.6811104246055,5492.968405552869,8358.260890482627,6787.295911959036,1519.2018618320478,19983.989588290886,1716.763697583272,2438.084017140134,3280.7014871223005,9339.887471328297,143.28025202626523,154.55372322422951,3446.1012877949033,322.4907816406025,417.1599453924628,153.32940215506187,66.40230836296917,151.96304887641915
18,10730.831898948934,6721.871796520703,1777.7558629705127,3555.5350449309335,6629.006312391032,7498.364369583602,13470.073620019562,2597.1589525144886,4154.290344290941,17004.644838136766,15877.874768404616,26622.364065357066,741.6811104246055,8313.681911107042,9706.367485721763,9162.849481144694,1347.6790709800425,26934.942488565986,2079.460253410723,2902.4809727858733,4403.046732716773,10568.820033345177,429.8407560787956,231.83058483634426,3015.3386268205404,483.73617246090373,695.2665756541047,459.9882064651856,199.2069250889075,227.94457331462868
19,16453.942245055037,7041.960929688356,2539.6512328150184,3809.501833854573,8413.738781111697,9762.021537759776,15715.085890022829,3541.5803897924848,5539.05379238792,20021.59795458038,18230.152511871966,31394.29724688332,741.6811104246055,10243.643783328322,11324.095400008724,11708.085448129337,1731.5634124107212,33017.02627630672,2732.31405390014,3831.274884077354,5525.391978311244,12043.539107765431,573.121008105061,231.83058483634426,3123.0292920641323,564.3588678710544,695.2665756541047,613.3176086202475,265.60923345187666,455.8891466292575
20,16453.942245055037,8962.49572869427,2793.61635609652,4063.468622778212,8668.700562357504,11318.285840880895,14873.2062887716,3305.4750304729855,5231.328581699704,20021.597954580375,16465.94420427145,30138.525357007995,556.2608328184542,9352.892149995423,10245.610123817416,13744.274221717045,2613.680622506749,35189.19905764267,2780.6735946771323,4063.4733619002236,5093.720730005678,12412.218876370494,429.8407560787956,231.83058483634426,2261.5039701154055,322.4907816406025,556.2132605232837,459.9882064651856,265.60923345187666,455.8891466292575
21,16453.942245055037,10562.941394532534,2539.6512328150184,3809.501833854573,8158.776999865888,13016.02871701303,15083.676189084412,2833.264311833987,4923.603371011487,18375.98716379295,14897.759041959882,30389.67973498305,185.42027760615136,8610.59912221801,9436.746166673936,14253.321415113973,3528.468840384109,36492.50272644426,2708.1342835116425,4527.870317545963,4489.380982377887,12289.325620168807,286.56050405253046,77.27686161211476,3123.0292920641314,241.86808623045187,417.1599453924628,306.65880431012374,332.0115418148458,379.907622191048
22,16453.942245055037,10242.85226136488,2539.6512328150184,3047.601467083658,7393.8916561284595,11459.76441389191,13891.01342064519,2124.9482338754906,3846.565133602725,16730.37637300553,12545.481298492527,29636.216601057866,185.42027760615136,6680.637249996733,8627.882209530455,12556.497437124213,4492.263569933473,31279.288051237923,2466.3365796266726,4527.870317545963,3367.0357367834144,10691.713289546862,143.28025202626523,77.27686161211476,3446.1012877949033,80.62269541015063,417.1599453924628,153.32940215506187,332.0115418148458,379.907622191048
23,10730.831898948934,6721.871796520703,1523.790739689011,1777.7675224654668,4334.350281178752,7639.842942594611,9260.675613763453,1180.526796597495,2154.0764748175243,11245.007070380767,7448.879520979935,19590.04148205521,0.0,4008.3823499980376,5931.669019052187,7635.707900953914,5488.7293072641705,21721.727813359666,1692.5839271947752,2902.480972785874,1985.6877422056032,7373.595372101287,0.0,0.0,2476.8853006025874,0.0,278.10663026164184,0.0,199.2069250889075,227.94457331462868
24,1962.5410395420358,2346.1833934622828,222.96848513580235,584.2073575344042,2713.8080731017253,3906.0527117310535,10285.761686952263,980.8573729377684,825.5937820092186,1868.9925973680245,1777.8812004580848,6078.49418598959,147.5639242252852,1824.9949738524617,2716.311832520657,5119.635100471708,5617.057957789953,5596.828770909538,883.1223582114851,820.3509227016826,3025.3122329949556,4226.727319508139,0.0,0.0,726.8093191642638,107.08550612277737,139.70699642524954,132.14762579561665,0.0,0.0
25,1177.5246237252218,1564.1222623081883,0.0,194.73578584480146,1233.5491241371483,1885.6806194563696,5664.622378321539,490.4286864688842,412.79689100460934,1082.0483458446463,727.315036551035,2026.164728663197,0.0,858.8211641658642,1086.5247330082632,2662.210252245289,5197.392708070014,2433.4038134389293,541.2685421296202,468.7719558295329,1296.5623855692672,1585.022744815553,0.0,0.0,545.1069893731978,53.54275306138869,46.56899880841652,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4616.31774691933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3631.7185071917797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2453.427613747336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614.0971143074573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065.3040954429225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.0044755791477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.45379300532744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.6652497199392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.793018864536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.5992397275488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1460.757888448249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1719.013426737442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1848.1411958820388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,785.0164158168145,156.41222623081885,0.0,194.73578584480146,493.4196496548592,1885.6806194563696,3279.5182190282585,490.4286864688842,309.59766825345696,1082.0483458446463,646.502254712031,2026.164728663197,0.0,536.7632276036652,1629.7870995123947,2866.9956562641573,1944.9870227404865,2920.0845761267137,341.8538160818653,468.7719558295329,1296.5623855692672,2817.8182130054265,0.0,0.0,454.2558244776648,0.0,0.0,0.0,101.50750233253373,0.0
40,3532.5738711756653,938.4733573849132,891.8739405432093,778.9431433792057,2220.388423446867,4848.893021459238,11776.451786510572,1226.0717161722102,928.7930047603709,2951.040943212671,2343.570673331112,7525.754706463307,0.0,2147.052910414661,4889.361298537184,7781.845352716997,1589.8856575928455,9003.594109724037,1139.5127202728843,1406.3158674885988,2881.2497457094832,8277.341000703436,92.37322551222687,0.0,1453.6186383285276,0.0,0.0,0.0,304.5225069976012,80.58929546843055
41,5887.623118626108,2189.771167231464,1783.7478810864188,1752.6220726032132,4440.776846893732,7542.722477825487,22211.282483418665,2452.1434323444205,1651.1875640184367,5115.137634901965,4606.328564823221,13025.344684263404,147.5639242252852,4294.105820829323,7334.041947805774,11467.982625056631,1460.757888448249,13870.4017366019,2136.586350511657,2929.8247239345815,4177.81213127875,12680.181958524412,184.74645102445368,0.0,2725.534946865989,0.0,0.0,0.0,507.5375116626686,161.1785909368611
