,Delhi,Haryana,Himachal Pradesh,Jammu & Kashmir,Punjab,Rajasthan,Uttar Pradesh,Uttarakhand,Chhattisgarh,Gujarat,Madhya Pradesh,Maharashtra,Goa,Andhra Pradesh,Telangana,Karnataka,Kerala,Tamil Nadu,Bihar,Jharkhand,Odisha,West Bengal,Sikkim,Arunachal Pradesh,Assam,Manipur,Meghalaya,Mizoram,Nagaland,Tripura
0,1247.6950115353459,926.9699474023072,0.0,528.6490672057841,953.994288189168,1380.356641970998,2752.974477598044,336.2269857426121,842.4345883462158,2713.0292147607543,2137.4684608182047,4608.941039666481,83.72535574691622,1622.3242050054607,1142.900267384101,1655.9179158839256,2830.255408748627,1818.8972359451122,526.5611393905457,199.04470525280436,769.7231455155378,1884.7330213074436,49.81260407349113,0.0,324.392460335712,86.28210984306477,74.70025863513581,38.49418853767258,0.0,142.61882380600224
1,935.7712586515096,514.983304112393,0.0,264.3245336028921,529.9968267717601,383.4324005474993,1520.2993383750388,168.11349287130605,315.91297062983097,1582.6003752771055,1323.1947614588896,2989.5833770809622,83.72535574691622,1158.803003575329,615.4078362837467,697.228596161653,2922.092604902712,1091.3383415670671,234.02717306246484,132.69647016853622,359.20413457391754,595.17884883393,0.0,0.0,288.34885363174396,28.760703281021588,74.70025863513581,0.0,0.0,47.539607935334075
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2646.5810164404575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2120.6043475579677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548.709080598437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0347396879332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.5464309455233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.25576853229444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.41857237820915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.72090035019372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.63949842723616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.4883087424107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.4301351416315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.4882573447437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.5347653867672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1247.6950115353459,308.9899824674357,379.31095426018175,0.0,529.9968267717601,843.5512812044987,1027.229282685837,84.05674643565303,631.8259412596618,1243.471723432012,2035.6842483982898,2615.885454945842,0.0,811.1621025027304,703.3232414671393,1394.457192323306,914.1975435338484,1000.3934797698115,234.02717306246484,265.39294033707245,256.5743818385125,495.9823740282749,0.0,0.0,72.08721340793599,0.0,0.0,0.0,0.0,0.0
16,4055.008787489873,1029.966608224786,758.6219085203635,132.16226680144604,1271.9923842522242,2684.0268038324944,3246.044533287245,168.11349287130605,1474.2605296058775,3391.2865184509415,4987.426408575814,7972.222338882561,83.72535574691622,2665.2469082232565,1846.2235088512405,3834.7572788890902,1039.4300837439648,2819.290715714923,799.5928412967544,763.0047034690833,923.6677746186452,1487.9471220848243,0.0,0.0,288.34885363174396,0.0,74.70025863513581,0.0,0.0,0.0
17,6238.475057676727,1544.9499123371788,885.0588932737575,528.6490672057841,1801.989211023984,4371.129366241493,5875.751496962987,336.2269857426121,2000.7821473222639,5426.0584295215085,7328.463294233849,12456.597404504,167.45071149383244,5098.733215731449,2725.3775606851646,5490.675194773017,951.7673055968834,4729.132813457292,1482.1720960622756,1194.2682315168265,1949.965301972696,2628.706582349856,0.0,0.0,648.784920671424,0.0,149.40051727027162,0.0,33.32701805690481,0.0
18,6862.3225634444025,1750.9432339821362,1264.3698475339388,1453.7849348159064,2119.98730708704,5751.486008212488,7806.942548412361,588.3972250495711,2106.08647086554,6104.315733211694,7735.600143913511,13328.559222819276,251.17606724074858,7068.698321809507,2901.2083710519505,5577.828769293223,780.6161673097243,5456.691707835335,1989.2309710309478,1326.9647016853623,2668.3735711205304,3571.073093003579,49.81260407349113,57.7257218420618,1081.30820111904,28.760703281021588,224.10077590540746,38.49418853767258,166.63509028452407,47.539607935334075
19,7486.170069212077,2574.9165205619647,1896.5547713009082,2378.9208024260283,3285.9803259849105,6825.096729745482,9655.955257246873,1008.680957227836,3053.8253827550316,7234.744572695341,8753.442268112658,14947.916885404788,251.17606724074858,7763.980123954703,3252.869991785518,6187.903790934668,768.0929132887128,6911.8094965914315,2398.7785238902597,1426.4870543117647,2924.947952959042,4612.636078462958,99.62520814698227,173.1771655261854,1477.7878748626879,57.521406562043175,298.80103454054324,76.98837707534516,266.6161444552385,142.61882380600224
20,6862.322563444399,3398.889807141793,1390.806832287333,2775.4076028303666,3709.9777874023193,6825.096729745486,9943.57945639891,1176.794450099142,3369.7383533848633,7234.744572695342,7023.1106569741105,14823.350911359752,251.17606724074858,6373.416519664309,2989.1237762353417,5926.443067374048,1135.4416979050534,7184.644081983193,2457.2853171558754,1161.0941139746922,2771.003323855933,5505.404351713852,149.43781222047335,230.9028873682472,1477.7878748626883,115.04281312408635,373.50129317567905,115.48256561301775,233.2891263983337,285.2376476120045
21,5302.703799025219,3501.8864679642725,758.6219085203635,2511.083069227475,3921.976518111022,5674.799528102986,9984.668627706349,1344.9079429704482,3580.3470004714177,8252.130528230624,7226.679081813938,14947.91688540479,167.45071149383244,5562.25441716158,3252.869991785519,5664.98234381343,1653.0695307735339,7548.423529172218,2262.2626729371555,928.8752911797537,2771.003323855933,6100.583200547785,149.43781222047335,173.1771655261854,1369.6570547507845,172.56421968612955,298.80103454054324,115.48256561301775,133.30807222761925,380.3168634826726
22,4678.856293257546,3089.8998246743577,632.1849237669696,2114.5962688231366,3285.9803259849114,4831.248246898492,8546.547631946161,1092.7377036634891,2843.2167356684786,7460.830340592072,6208.83695761479,13577.691170909353,251.17606724074858,4982.8529153739155,3077.039181418735,4967.753747651776,2095.557839515944,5911.416016821616,1794.208326812228,729.8305859269494,2206.5396838112083,5307.011402102544,149.43781222047335,115.4514436841236,1189.4390212309445,201.3249229671511,298.80103454054324,115.48256561301775,99.98105417071444,380.3168634826726
23,3119.2375288383637,2265.9265380945294,0.0,1189.4604012130142,2331.9860377957434,2300.594403284996,5793.573154348121,756.5107179208773,1895.4778237789858,5539.10131346987,4376.721134056326,10214.409871693279,167.45071149383244,3128.7681096533884,2109.9697244014183,3137.528682727438,2487.9531321743084,4547.24308986278,1111.629072046707,464.43764558987687,1436.8165382956706,3223.8854311837886,49.81260407349113,57.7257218420618,865.0465608952321,115.04281312408635,224.10077590540746,38.49418853767258,0.0,237.6980396766704
24,1979.3397100278735,1777.6357002185903,189.657124016886,400.6668290899281,3094.228535839657,3901.6506987413254,8192.783054302232,540.6865761489021,1202.0723023573541,6268.477216091222,2895.5558811021333,4913.300175124133,0.0,2828.9326670725386,2849.283905672819,2572.3124125954587,5630.589546077222,5703.00076267559,969.5752625650475,503.34280034715016,1191.8104366910165,2495.3017972977286,0.0,0.0,415.0364044780937,0.0,0.0,88.91044932698105,0.0,0.0
