,Delhi,Haryana,Himachal Pradesh,Jammu & Kashmir,Punjab,Rajasthan,Uttar Pradesh,Uttarakhand,Chhattisgarh,Gujarat,Madhya Pradesh,Maharashtra,Goa,Andhra Pradesh,Telangana,Karnataka,Kerala,Tamil Nadu,Bihar,Jharkhand,Odisha,West Bengal,Sikkim,Arunachal Pradesh,Assam,Manipur,Meghalaya,Mizoram,Nagaland,Tripura
0,1622.4709916147015,819.4840695384017,236.57182472824783,458.6374350181685,1606.767693087415,862.6621000302241,1788.4565014211084,135.11747359232749,487.77818939986275,848.4161130299619,1420.9977689444925,1838.0635270705152,0.0,912.7437167128319,1040.842084234096,1250.9733759357284,2131.245598415068,2010.4963858157935,483.2773131678921,406.59508806325977,598.9640419825121,1632.9126337012303,32.73601763108533,0.0,270.9007562245025,0.0,0.0,0.0,0.0,62.15117484019505
1,608.4266218555132,163.89681390768035,118.28591236412392,131.03926714804814,292.1395805613481,564.0482961736083,925.063707631609,67.55873679616374,108.39515319996944,598.8819621387967,685.9989229387203,1072.2037241244664,0.0,432.35228686397295,520.421042117048,500.3893503742912,2111.450747655794,1005.2481929078963,276.1584646673672,250.21236188508288,199.6546806608373,870.8867379739888,0.0,0.0,147.76404884972868,0.0,0.0,0.0,0.0,31.075587420097524
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.1005236494882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1537.4000756368755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.6142171396555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.1103362998914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.5892913243709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.64078373164025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.1536568334576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.85451504024542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.23048525018635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.4781346361291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.2386571238895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.0420899510408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.2386571238898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,608.4266218555132,163.89681390768035,59.14295618206196,196.55890072207225,292.1395805613481,265.4344923169922,925.063707631609,0.0,54.19757659998473,698.6956224952628,636.9989998716688,1123.2610443208698,81.91969534190137,240.19571492442947,780.6315631755721,450.35041533686217,709.315485540618,837.7068274232469,207.11884850052533,93.8296357069061,319.44748905733974,598.7346323571173,0.0,0.0,73.88202442486434,18.96364100270352,33.24259053603798,0.0,59.071100348505325,0.0
16,1419.6621176628641,655.5872556307214,118.28591236412392,458.6374350181685,1460.6979028067406,862.6621000302246,3145.2166059474685,67.55873679616374,108.39515319996944,1796.6458864163897,1567.9975381456463,3114.496531980595,245.7590860257041,960.7828596977176,2168.4210088210325,1501.168051122874,722.512052713467,3015.744578723689,607.5486222682076,281.4889071207183,958.3424671720188,2013.92558156485,0.0,25.689331793752512,295.52809769945736,37.92728200540704,66.48518107207596,0.0,118.14220069701065,0.0
